stkcd,year,ind,grev,lev,roa,roegrate,peratio,soe,saction,lnassets,loss,ndts,complex
000018,2015,C17,363.068296,0.681256,0.107069,8.886494,63.529628,0,1,22.113916402266174,1,0.004098008033216835,0.6274959758712889
000018,2015,C17,363.068296,0.681256,0.107069,8.886494,63.529628,1,1,22.113916402266174,1,0.004098008033216835,0.6274959758712889
000018,2016,E50,0.163237,0.770794,0.078658,0.429458,38.490775,0,4,22.800978254802917,1,0.0035765687540824736,0.5081372653567139
000018,2016,E50,0.163237,0.770794,0.078658,0.429458,38.490775,1,4,22.800978254802917,1,0.0035765687540824736,0.5081372653567139
000019,2002,C15,0.26451,0.362227,0.025504,-0.119241,161.3069,1,3,19.930733298311157,1,0.022443646915429303,0.10449981659912957
000019,2003,C15,-0.197789,0.460485,-0.109794,-0.170481,-22.91546,1,3,19.911135816978334,0,0.01796742833828262,0.2130405907573138
000019,2004,C15,0.043292,0.485979,-0.003827,-0.003499,-581.973532,1,4,19.956037287786557,0,0.011734887021533514,0.20449161672698168
000019,2005,C15,0.258038,0.411281,0.009811,0.08318,192.119823,1,2,19.9002532414468,1,0.019558820769430715,0.23803216294787552
000019,2006,C15,0.258042,0.368205,0.083311,0.146337,26.449559,1,1,19.966209007120856,1,0.01933574855269435,0.34789657173622207
000019,2007,C15,0.875832,0.215707,0.094813,0.238806,86.361414,1,1,19.964138697516503,1,0.025074948638637795,0.18442251223392464
000019,2008,C15,-0.213914,0.279769,0.032027,0.043621,57.825272,1,0,20.09204591702396,1,0.020236967866377825,0.16049188093246874
000019,2009,C15,0.218532,0.413914,-0.017078,-0.046411,-192.338732,1,1,20.250629558117843,0,0.020651441465562807,0.12274072933047435
000019,2010,C15,0.247935,0.433623,0.01402,0.020806,216.435561,1,1,20.305427758362093,1,0.021185324076990492,0.17326614750669142
000019,2011,C15,0.38483,0.162047,0.01121,1.386101,200.860845,1,0,20.78338608217459,1,0.015630148919280697,0.12124021091915586
000019,2012,C15,-0.023379,0.177289,0.064827,0.130686,28.523729,1,1,20.924568274999004,1,0.015424085250823135,0.2525482491175292
000019,2013,C15,0.410336,0.243113,0.035329,0.00548,42.117983,1,6,21.013423782144205,1,0.01738744320718911,0.3084146683399617
000019,2014,C15,-0.160151,0.139418,0.012384,-0.017838,163.901688,1,4,20.867030425859447,1,0.02990587834287588,0.20196361442090618
000019,2015,C15,-0.081215,0.09743,-0.038789,-0.036734,-119.491415,1,1,20.781967441066612,0,0.03436082029543748,0.23741648410000352
000019,2016,C15,-0.19171,0.109292,0.080523,0.096747,81.110318,1,4,20.88754538190081,1,0.03338709688518345,0.17269951272278847
000021,2002,C39,0.576779,0.547199,0.012501,-0.01559,122.56941,1,3,22.341906887887664,1,0.0290244743094934,0.4646291088933434
000021,2003,C39,0.272032,0.42848,0.04719,0.097747,35.820395,1,3,22.20231823870495,1,0.03536089609294717,0.5802572284184431
000021,2004,C39,-0.119403,0.335572,0.054188,0.06158,30.091515,1,4,22.111450354594428,1,0.022790617143638794,0.4444065648410883
000021,2005,C39,0.16441,0.328799,0.075918,0.07688,18.656292,1,2,22.175376649568545,1,0.01128782108668179,0.453777752244803
000021,2006,C39,0.277633,0.220404,0.082693,0.082001,21.47335,1,1,22.104480733903006,1,0.01426165738149505,0.25308164629945695
000021,2007,C39,0.271593,0.322148,0.149108,0.123895,20.822091,1,1,22.361127768192997,1,0.0149678459230727,0.3489788969166386
000021,2008,C39,0.065228,0.2002,0.066797,-0.006443,11.505343,1,0,22.189232288762156,1,0.028417361682203497,0.25442714643315717
000021,2009,C39,-0.038858,0.271815,0.051364,0.14094,42.630451,1,1,22.414890851396144,1,0.04522121738662106,0.2631500792096195
000021,2010,C39,0.549501,0.328237,0.058925,0.132952,43.464787,1,1,22.62036654264645,1,0.04361751388705022,0.318402603663796
000021,2011,C39,-0.103081,0.582013,0.025894,-0.035216,30.743236,1,0,23.058971792350892,1,0.029543865369422398,0.22274382575985305
000021,2012,C39,-0.119743,0.59178,0.000824,-0.038048,735.173827,1,1,23.04382479577716,1,0.029893933759361977,0.20982176328758956
000021,2013,C39,-0.082928,0.638573,0.013291,0.193664,48.895504,1,6,23.342597878716145,1,0.017197078089566543,0.1723814524174702
000021,2014,C39,0.093396,0.649905,0.011396,0.019728,65.794057,1,4,23.39398937281093,1,0.017795969653688997,0.20147034102195607
000021,2015,C39,-0.06582,0.636919,0.012551,0.02899,98.214108,1,1,23.38614538458006,1,0.023109939457018627,0.17120942478742213
000021,2016,C39,-0.01905,0.547908,0.017175,0.017605,62.00918,1,4,23.184338325465077,1,0.04082155830417445,0.2783901095975744
000022,2002,G58,0.552345,0.329107,0.126771,0.137053,15.050115,1,3,21.569832244458603,1,0.043261071293525646,0.06248936617112785
000022,2003,G58,0.418511,0.379385,0.178184,0.275221,14.153677,1,3,21.890850583559786,1,0.03532401872541336,0.06740510862961749
000022,2004,G58,0.48177,0.400362,0.222774,0.279696,14.106607,1,4,22.171858300009905,1,0.0348973144390543,0.06442521659390742
000022,2005,G58,0.142777,0.336324,0.204674,0.189118,9.503148,1,2,22.243602091238245,1,0.04041608489295703,0.05717457914462362
000022,2006,G58,0.073818,0.334285,0.20667,0.006502,12.467997,1,1,22.24701536928079,1,0.05357692705577307,0.05811049900301566
000022,2007,G58,0.051566,0.423781,0.197259,0.029258,17.319222,1,1,22.420226543873913,1,0.046659732176659904,0.04427702517970693
000022,2008,G58,-0.044698,0.35432,0.178005,0.058206,6.485807,1,0,22.362986182553563,1,0.04342039741247907,0.03366188056184372
000022,2009,G58,-0.234363,0.38121,0.113117,0.027928,16.147501,1,1,22.433069052129973,1,0.038237492475472354,0.04247450074052155
000022,2010,G58,0.187646,0.386159,0.140944,0.113012,10.943146,1,1,22.548167444668938,1,0.03554234840945988,0.03283702267377575
000022,2011,G58,-0.018548,0.372183,0.104811,0.078512,8.989172,1,0,22.601237930704603,1,0.030800994950262773,0.03888203042559323
000022,2012,G55,0.044323,0.341554,0.092448,0.087418,10.648866,1,1,22.637409658038656,1,0.030785259705481703,0.04022139582936352
000022,2013,G55,-0.001722,0.35642,0.090953,0.058917,15.836093,1,6,22.717493822995976,1,0.03103208864051322,0.03330754238074585
000022,2014,G55,0.013472,0.297041,0.074188,0.031202,27.163806,1,4,22.659965730082675,1,0.034500865621709384,0.032113287013531853
000022,2015,G55,0.037591,0.243639,0.094258,0.072547,19.064813,1,1,22.656781328181086,1,0.03462491923857857,0.029841430465029146
000022,2016,G55,0.017355,0.148552,0.098986,0.077961,18.317324,1,4,22.61343321487671,1,0.035080738196570135,0.02850337142716117
000023,2002,E47,0.506757,0.677795,0.010637,0.232038,161.902815,0,3,20.404688414903468,1,0.019392383716028055,0.2131282781959424
000023,2003,E47,0.220118,0.665904,0.013518,0.031598,89.859542,0,3,20.399557298027133,1,0.03054339794219452,0.38411347562644615
000023,2004,E47,0.207184,0.659048,0.016532,0.040621,56.176402,0,4,20.419061552164955,1,0.041483470355963774,0.3844154562877973
000023,2005,E47,-0.167004,0.743785,-0.027599,-0.046935,-24.57719,0,2,20.65671225055452,0,0.014359467260563872,0.3943985334734715
000023,2006,E47,0.608888,0.695779,0.035671,0.122407,20.21852,0,1,20.60045067902353,1,0.03367813033705786,0.435157776867954
000023,2007,E47,-0.055705,0.626924,0.017173,0.10815,107.822779,0,1,20.499115556175113,1,0.03989106323783798,0.4648726602547103
000023,2008,E47,-0.143645,0.690112,0.024371,0.012784,24.460058,0,0,20.697390797840256,1,0.02855450882350049,0.5158325361294012
000023,2009,E47,0.45431,0.708031,0.023841,0.039604,55.65478,0,1,20.795791398462843,1,0.03290025358431434,0.5623631434633735
000023,2010,E47,0.178794,0.661815,0.012985,0.011029,89.720727,0,1,20.659816145325447,1,0.03933228902576328,0.5255956134826001
000023,2011,E47,-0.129909,0.684301,0.008956,0.087731,86.911295,0,0,20.812714730194735,1,0.028089547762633008,0.5054251213653903
000023,2012,C30,0.097233,0.665814,0.004437,0.180016,175.774341,0,1,20.921333559612354,1,0.02330323424628966,0.6112210818989424
000023,2013,C30,0.218224,0.691395,0.009222,0.018802,92.484364,0,6,21.019595535664433,1,0.019936856556202313,0.6763970463527952
000023,2014,C30,0.021333,0.711966,0.010689,0.022928,146.433706,0,4,21.111246955678755,1,0.018187056974679598,0.70398148543023
000023,2015,C30,-0.049939,0.714821,0.017523,0.05179,NA,0,1,21.17170460069092,1,0.019133224467880412,0.7466525940454443
000023,2016,C30,-0.026829,0.699066,0.010279,0.020272,278.502335,0,4,21.137997979147336,1,0.018843084637986705,0.6847012030215419
000025,2002,S90,0.833389,0.812318,-0.028237,-0.202863,-38.275871,1,3,20.932091654548564,0,0.02294544765825346,0.13444464370913597
000025,2003,S90,0.114061,0.809876,0.007614,0.047935,121.869818,1,3,20.965980580934737,1,0.019940013373526112,0.3044006460302808
000025,2004,S90,-0.21696,0.749824,0.008223,0.097787,77.683165,1,4,20.78479247347229,1,0.02022241375489533,0.3775608417703635
000025,2005,S90,-0.071958,0.677414,0.008024,0.041968,90.807358,1,2,20.571696923772972,1,0.02596389788329765,0.20712185962774807
000025,2006,S90,0.086109,0.772268,-0.10399,-0.317451,-9.299185,1,1,20.537979461176995,0,0.029542091887091223,0.21303254584074607
000025,2007,S90,-0.125833,0.754521,0.007889,0.084039,508.999285,1,1,20.543631036228714,1,0.024156425645987543,0.1233695359373827
000025,2008,S90,-0.356334,0.695731,0.002542,-0.088384,454.915532,1,0,20.23639123183358,1,0.027456282449884985,0.10451441190398121
000025,2009,S90,-0.321714,0.680975,0.013252,0.043279,305.874718,1,1,20.231404446148417,1,0.0277589962710019,0.044461657479002686
000025,2010,F51,-0.107073,0.666757,0.006478,0.024187,525.107497,1,1,20.211699861354294,1,0.02728369555829411,0.05650505338748339
000025,2011,F51,0.04383,0.647128,0.002137,0.007927,993.754433,1,0,20.162362439747863,1,0.028053212666229236,0.06508675276152485
000025,2012,F51,0.040569,0.688234,0.001599,-0.00159,1393.872921,1,1,20.284623333518738,1,0.021853038882749164,0.08310171658461209
000025,2013,F51,0.159866,0.709393,0.004485,0.013199,640.850795,1,6,20.368015808618782,1,0.018148998332616004,0.09678071803201854
000025,2014,F51,-0.044669,0.749071,0.011357,-0.006798,258.180425,1,4,20.50799716943237,1,0.019282687073590758,0.0614917033869178
000025,2015,F51,-0.346807,0.248214,0.043279,3.342346,583.460976,1,1,20.879130413213726,1,0.01187562272340858,0.014301229231903101
000025,2016,F51,0.067541,0.235883,0.023428,0.034086,594.930631,1,4,20.896379358775757,1,0.01173845053083741,0.00937985050181725
000026,2002,C35,-0.061746,0.087518,-0.120409,-0.130805,-52.993122,1,3,20.155307786649857,0,0.028012906716349515,0.25855048499889605
000026,2003,C35,0.106146,0.087489,0.007447,0.010913,575.285268,1,3,20.166130089167535,1,0.012514608250989021,0.33459779843394827
000026,2004,C35,0.21967,0.163873,0.003284,0.003771,683.070982,1,4,20.257313664654077,1,0.01630477112502207,0.3882933941374962
000026,2005,C35,0.227344,0.129414,0.025387,0.030824,63.070671,1,2,20.247285256783137,1,0.021928211872170075,0.44883426768804263
000026,2006,C35,0.426748,0.26133,0.042111,0.054247,56.518808,1,1,20.464427068886877,1,0.02045372008986462,0.535300281393912
000026,2007,C35,0.65272,0.37772,0.06782,0.140961,64.64713,1,1,20.767758819537253,1,0.026346303584195558,0.5307709082633606
000026,2008,C35,0.349114,0.528519,0.052294,0.044421,18.59759,1,0,21.088733294697068,1,0.025044461073246368,0.5396022436483102
000026,2009,C35,0.138983,0.517553,0.047722,0.082012,46.057409,1,1,21.144562944274604,1,0.03259367468701055,0.5795279776476637
000026,2010,F52,0.439112,0.471559,0.047478,0.751267,52.786422,1,1,21.61384444884911,1,0.025380430631094658,0.5024704298460221
000026,2011,F52,0.438185,0.518694,0.059734,0.082473,32.307433,1,0,21.786518882367353,1,0.026941223609394008,0.6595142032568162
000026,2012,F52,0.180749,0.564416,0.03621,0.039699,27.235016,1,1,21.925265844087015,1,0.033544020937524774,0.6590135755428927
000026,2013,F52,0.026301,0.56759,0.037797,0.061925,22.60773,1,6,21.99266187465535,1,0.03643639196709709,0.6878349897489368
000026,2014,F52,0.056274,0.552603,0.040492,0.063465,27.958217,1,4,22.020122693225307,1,0.037170336100163605,0.6793920931661342
000026,2015,F52,-0.03537,0.457733,0.03088,0.407185,58.885811,1,1,22.169400993947907,1,0.032887212550086406,0.5645403739625833
000026,2016,F52,-0.053233,0.406989,0.026752,0.031317,54.458104,1,4,22.110783839861227,1,0.036176254403738416,0.5752377376599582
000027,2002,D44,0.14361,0.323409,0.12142,0.169248,7.856758,1,3,22.802010792066152,1,0.09934554597486632,0.06618686799090426
000027,2003,D44,0.254936,0.261103,0.16045,0.215008,7.992841,1,3,22.90867120299427,1,0.0947155762407917,0.0894881709277293
000027,2004,D44,0.216072,0.350574,0.130055,0.108514,7.16237,1,4,23.140760539838094,1,0.08332291400454583,0.11116979729303662
000027,2005,D44,0.182383,0.283939,0.129375,0.087218,5.738675,1,2,23.126706692717555,1,0.051349307824226746,0.13402935172268973
000027,2006,D44,0.005303,0.271202,0.134039,0.03432,6.653516,1,1,23.142819770941422,1,0.052785647723084264,0.14900865005667469
000027,2007,D44,0.491227,0.438178,0.083517,0.681442,27.581038,1,1,23.922683441909797,1,0.04328068322159991,0.0756031894077114
000027,2008,D44,0.027642,0.534477,0.043185,-0.006937,15.384863,1,0,24.10374531428013,1,0.03692429716351016,0.07562862149563908
000027,2009,D44,0.070071,0.481501,0.077726,0.146585,12.886634,1,1,24.132756688648712,1,0.041826883614729166,0.08875120945752413
000027,2010,D44,0.094483,0.435322,0.054482,0.046585,13.752503,1,1,24.09297115089702,1,0.044725131442327204,0.09811355272760278
000027,2011,D44,0.15422,0.462982,0.039051,0.030812,13.630035,1,0,24.173541714127154,1,0.04884430691027418,0.10001079489656796
000027,2012,D44,-0.108329,0.457686,0.035588,0.037107,13.907123,1,1,24.200164602759237,1,0.042555984818627976,0.082708117156
000027,2013,D44,-0.037237,0.435835,0.052823,0.073543,8.3705,1,6,24.2316272655357,1,0.042991219659676935,0.09187732029420718
000027,2014,D44,0.012571,0.470503,0.065041,0.080423,12.62608,1,4,24.37240052073509,1,0.039481340787248534,0.09804804006318804
000027,2015,D44,-0.110032,0.571741,0.042643,0.221733,18.900617,1,1,24.784870713695845,1,0.025884867562125637,0.07089957336025018
000027,2016,D44,0.016903,0.592068,0.023655,-0.001617,19.362555,1,4,24.831877902311316,1,0.025713328260063388,0.08360327069969842
000028,2002,C27,0.120612,0.682027,0.003943,-0.081647,561.417726,1,3,20.774526260843732,1,0.026116256913558934,0.49422354631325616
000028,2003,C27,-0.047629,0.659971,0.014658,0.02439,103.966443,1,3,20.731557918416204,1,0.030750814401837495,0.5831321388901315
000028,2004,C27,-0.114993,0.576692,0.029044,0.044733,54.737064,1,4,20.556250693079587,1,0.032095062102024875,0.5795335019554317
000028,2005,C27,0.037741,0.632876,0.037282,0.099173,34.079705,1,2,20.793209768432394,1,0.021809271369190586,0.5354584748748049
000028,2006,C27,2.465224,0.823494,0.041454,0.201107,27.235806,1,1,21.708799175254484,1,0.012367947573290683,0.6195231303698836
000028,2007,C27,0.213616,0.821899,0.049998,0.094472,46.73771,1,1,21.790073729920913,1,0.01261142488116983,0.6403684736975014
000028,2008,C27,0.215467,0.823731,0.049265,0.254635,29.106873,1,0,22.027257951243282,1,0.013055981401598292,0.6684014147290185
000028,2009,C27,0.309746,0.832209,0.043201,0.352281,40.229957,1,1,22.3783440831815,1,0.01378107093969322,0.6386678318540828
000028,2010,F51,0.193105,0.820599,0.045654,0.28847,35.988083,1,1,22.56489314436523,1,0.013788705173495905,0.637908166348975
000028,2011,F51,0.158132,0.813874,0.046923,0.261042,18.766639,1,0,22.760029465166916,1,0.012493835236953235,0.6369519213008898
000028,2012,F51,0.19044,0.802164,0.056987,0.288934,21.029679,1,1,22.952832818749386,1,0.010729106849273052,0.659220081730452
000028,2013,F51,0.176979,0.790499,0.052493,0.259691,24.97348,1,6,23.126410664959796,1,0.009465668350724774,0.6788746392784816
000028,2014,F51,0.12995,0.621854,0.056085,1.094077,25.839592,1,4,23.274969513417822,1,0.008807332135616908,0.7280917062524792
000028,2015,F51,0.085112,0.578883,0.060455,0.147439,NA,1,1,23.30487183263995,1,0.008730871879900369,0.6571918443040046
000028,2016,F51,0.586897,0.581754,0.06159,0.60137,18.925384,1,4,23.782571533830865,1,0.01030479366129528,0.5491410335726575
000030,2002,C41,-0.986947,8.502144,-1.749161,0.553917,-2.677951,1,3,19.12998704729993,0,0.009971619504272838,0.010784290282387424
000030,2003,C41,10.512187,4.882694,0.041081,-0.036773,79.194743,1,3,19.751180084947386,1,0.021052810237366663,0.49452761775590093
000030,2004,C41,0.845618,6.08241,-0.139082,0.032743,-9.254066,1,4,19.514142017558363,0,0.04455632849392132,0.46811077642795595
000030,2005,C41,-0.4261,43.075377,-0.315621,0.087206,-8.389746,1,2,17.484076349115544,0,0.18134267574469903,0.3142898583096315
000030,2006,C41,NA,55.190551,0.540703,-0.019921,45.441741,1,1,17.210910174017474,1,0.019531924211412192,0.12210692402884846
000030,2007,C41,NA,61.335368,-0.774823,0.013658,NA,1,1,17.11706356639422,0,0.02130830988471882,0.07365186397277457
000030,2008,C41,-0.05727,96.959314,-3.774665,0.051971,-7.214834,1,0,16.703723204990535,0,0.03202410400039949,0.11135127149202513
000030,2009,C41,0.090909,41.939386,0.273775,-0.004951,275.508291,1,1,17.550591932251105,1,0.012088947498250506,0
000030,2010,C41,-0.20152,29.453997,-6.713941,0.22642,NA,1,1,18.11849520066493,0,0.00391590744311249,0
000030,2011,C41,-0.926365,0.969146,20.787637,-1.000971,1.545039,1,0,18.00772788724235,1,2.381026949719369e-5,0
000030,2012,C41,NA,1.066952,-0.081278,-1.806939,-665.341234,1,1,17.01850731469343,0,0,0
000030,2013,C41,NA,0.402571,0.088246,-2579.514774,13.374571,1,6,22.684816942015086,1,0.023374580575276114,0.2405573156542692
000030,2014,C36,-0.04166,0.345046,0.093511,0.121074,16.320258,1,4,22.707175409040886,1,0.02349117392208943,0.22308394019932654
000030,2015,C36,-0.135429,0.343888,0.068368,0.113953,25.128628,1,1,22.81332295189423,1,0.020213046747392417,0.21887031417336836
000030,2016,C36,0.352169,0.3635,0.078868,0.088605,16.24642,1,4,22.928567406714098,1,0.028434798764747395,0.21745787341780443
000031,2002,K70,0.318346,0.314878,0.053365,0.035383,42.49513,1,3,21.180498847231362,1,0.03782323784314104,0.2212529536622945
000031,2003,K70,-0.196809,0.306753,0.060981,0.09272,31.698152,1,3,21.25737960593907,1,0.03372704567891166,0.2116902752477041
000031,2004,K70,0.042193,0.37241,0.062959,0.002077,29.851858,1,4,21.358953186950835,1,0.03438053733055718,0.17165229330200601
000031,2005,K70,0.060142,0.321003,0.063759,0.092515,25.822912,1,2,21.368706951315303,1,0.0418139705935602,0.16946629097935936
000031,2006,K70,-0.054037,0.419875,0.083848,0.101578,35.237792,1,1,21.622822593185127,1,0.032642655713532656,0.2165511593527784
000031,2007,K70,1.382249,0.391569,0.102408,1.56342,49.37744,1,1,22.516525161828426,1,0.01651659399622695,0.22204588301014022
000031,2008,K70,0.319357,0.637839,0.018355,-0.103767,63.004131,1,0,22.925766112835184,1,0.011280619676835123,0.5569423631214239
000031,2009,K70,0.852644,0.513593,0.03366,0.972424,54.185696,1,1,23.310071709071902,1,0.007390394841580541,0.49269241490852295
000031,2010,K70,0.04968,0.696077,0.032175,-0.051336,20.374299,1,1,23.727642165328596,1,0.005037076387753644,0.6390854626307936
000031,2011,K70,1.621662,0.781679,0.027431,0.160914,9.408358,1,0,24.20765766120509,1,0.0033583459478414906,0.7592136413965223
000031,2012,K70,0.433818,0.782565,0.02018,0.064245,11.62109,1,1,24.273990715604814,1,0.00388470346278141,0.7245357918434207
000031,2013,K70,0.281156,0.779069,0.024317,0.184193,7.320543,1,6,24.42710082678267,1,0.0036684031505009344,0.7235362499092042
